PageRank,author,title,year
4.834619486881324e-05,"Miranda-CarboniGustavo A.,GuemesMiriam,BaileyShannon,AnayaEdgar,CorselliMirko,PeaultBruno,KrumSusan A.",['GATA4 Regulates Estrogen Receptor-α-Mediated Osteoblast Transcription'],2011.0
4.834619486881324e-05,"ManolagasStavros C.,ParfittA. Michael",['For whom the bell tolls: Distress signals from long-lived osteocytes and the pathogenesis of metabolic bone diseases'],2013.0
4.834619486881324e-05,"ModderUI,RiggsBL,SpelsbergTC,FraserDG,AtkinsonEJ,ArnoldR,KhoslaS",['Dose-response of estrogen on bone versus the uterus in ovariectomized mice'],2004.0
4.834619486881324e-05,"NicksKristy M,AminShreyasee,AtkinsonElizabeth J,RiggsB Lawrence,MeltonL Joseph,KhoslaSundeep",['Relationship of age to bone microstructure independent of areal bone mineral density'],2012.0
4.834619486881324e-05,"NicksKristy M,FujitaKoji,FraserDaniel,McGregorUlrike,DrakeMatthew T,McGee-LawrenceMeghan E,WestendorfJennifer J,MonroeDavid G,KhoslaSundeep",['Deletion of Estrogen Receptor Beta in Osteoprogenitor Cells Increases Trabecular but Not Cortical Bone Mass in Female Mice'],2015.0
4.834619486881324e-05,"MiyauraChisato,OnoeYoshiko,InadaMasaki,MakiKazushige,IkutaKoichi,ItoMasako,SudaTatsuo",['Increased B-lymphopoiesis by interleukin 7 induces bone loss  in mice with intact ovarian function: Similarity to estrogen\u2009deficiency'],1997.0
4.834619486881324e-05,"NguyenNguyen D,AhlborgHenrik G,CenterJacqueline R,EismanJohn A,NguyenTuan V",['Residual Lifetime Risk of Fractures in Women and Men'],2007.0
4.834619486881324e-05,"NewmeyerDonald D,Ferguson-MillerShelagh",['Mitochondria'],2003.0
4.834619486881324e-05,"NelsonAnne E.,MeinhardtUdo,HansenJennifer L.,WalkerIrene H.,StoneGlenn,HoweChristopher J.,LeungKin-chuen,SeibelMarkus J.,BaxterRobert C.,HandelsmanDavid J.,KazlauskasRymantas,HoKen K.",['Pharmacodynamics of Growth Hormone Abuse Biomarkers and the Influence of Gender and Testosterone: A Randomized Double-Blind Placebo-Controlled Study in Young Recreational Athletes'],2008.0
4.834619486881324e-05,"NeerRobert M.,ArnaudClaude D.,ZanchettaJose R.,PrinceRichard,GaichGregory A.,ReginsterJean-Yves,HodsmanAnthony B.,EriksenErik F.,Ish-ShalomSophia,GenantHarry K.,WangOuhong,MellströmDan,OefjordErik S.,Marcinowska-SuchowierskaEwa,SalmiJorma,MulderHenk,HalseJohan,SawickiAndrzej Z.,MitlakBruce H.",['Effect of Parathyroid Hormone (1-34) on Fractures and Bone Mineral Density in Postmenopausal Women with Osteoporosis'],2001.0
4.834619486881324e-05,"NarayananRamesh,MohlerMichael L.,BohlCasey E.,MillerDuane D.,DaltonJames T.",['Selective androgen receptor modulators in preclinical and clinical development'],2008.0
4.834619486881324e-05,"NakashimaTomoki,HayashiMikihito,FukunagaTakanobu,KurataKosaku,Oh-horaMasatsugu,FengJian Q,BonewaldLynda F,KodamaTatsuhiko,WutzAnton,WagnerErwin F,PenningerJosef M,TakayanagiHiroshi",['Evidence for osteocyte regulation of bone homeostasis through RANKL expression'],2011.0
4.834619486881324e-05,"NakamuraTakashi,ImaiYuuki,MatsumotoTakahiro,SatoShingo,TakeuchiKazusane,IgarashiKatsuhide,HaradaYoshifumi,AzumaYoshiaki,KrustAndree,YamamotoYoko,NishinaHiroshi,TakedaShu,TakayanagiHiroshi,MetzgerDaniel,KannoJun,TakaokaKunio,MartinT. John,ChambonPierre,KatoShigeaki",['Estrogen Prevents Bone Loss via Estrogen Receptor α and Induction of Fas Ligand in Osteoclasts'],2007.0
4.834619486881324e-05,"RubinJanet,RubinClinton,JacobsChristopher Rae",['Molecular pathways mediating mechanical signaling in bone'],2006.0
4.834619486881324e-05,Negro-VilarAndrés,['Selective Androgen Receptor Modulators (SARMs): A Novel Approach to Androgen Therapy for the New Millennium'],1999.0
4.834619486881324e-05,"SaintierD.,KhanineV.,UzanB.,EaH.K.,de VernejoulM.C.,Cohen-SolalM.E.",['Estradiol inhibits adhesion and promotes apoptosis in murine osteoclasts in vitro'],2006.0
4.834619486881324e-05,"Sanchez-CardenasClaudia,FontanaudPierre,HeZhenhe,LafontChrystel,MeunierAnne-Cécile,SchaefferMarie,CarmignacDanielle,MolinoFrançois,CoutryNathalie,BonnefontXavier,Gouty-ColomerLaurie-Anne,GavoisElodie,HodsonDavid J.,Le TissierPaul,RobinsonIain C. A. F.,MollardPatrice",['Pituitary growth hormone network responses are sexually dimorphic and regulated by gonadal steroids in adulthood'],2010.0
4.834619486881324e-05,"Movérare-SkrticSofia,HenningPetra,LiuXianwen,NaganoKenichi,SaitoHiroaki,BörjessonAnna E,SjögrenKlara,WindahlSara H,FarmanHelen,KindlundBert,EngdahlCecilia,KoskelaAntti,ZhangFu-Ping,ErikssonEmma E,ZamanFarasat,HammarstedtAnn,IsakssonHanna,BallyMarta,KassemAli,LindholmCatharina,SandbergOlof,AspenbergPer,SävendahlLars,FengJian Q,TuckermannJan,TuukkanenJuha,PoutanenMatti,BaronRoland,LernerUlf H,GoriFrancesca,OhlssonClaes",['Osteoblast-derived WNT16 represses osteoclastogenesis and prevents cortical bone fragility fractures'],2014.0
4.834619486881324e-05,"MödderUlrike I. L.,SanyalArunik,KearnsAnn E.,SibongaJean D.,NishiharaEijun,XuJianming,O’MalleyBert W.,RitmanErik L.,RiggsB. Lawrence,SpelsbergThomas C.,KhoslaSundeep",['Effects of Loss of Steroid Receptor Coactivator-1 on the Skeletal Response to Estrogen in Mice'],2004.0
4.834619486881324e-05,"MonroeDavid G.,SecretoFrank J.,HawseJohn R.,SubramaniamMalayannan,KhoslaSundeep,SpelsbergThomas C.",['Estrogen Receptor Isoform-specific Regulation of the Retinoblastoma-binding Protein 1 (RBBP1) Gene'],2006.0
4.834619486881324e-05,"MoriishiTakeshi,MaruyamaZenjiro,FukuyamaRyo,ItoMasako,MiyazakiToshihiro,KitauraHideki,OhnishiHidetake,FuruichiTatsuya,KawaiYosuke,MasuyamaRitsuko,KomoriHisato,TakadaKenji,KawaguchiHiroshi,KomoriToshihisa",['Overexpression of Bcl2 in Osteoblasts Inhibits Osteoblast Differentiation and Induces Osteocyte Apoptosis'],2011.0
4.834619486881324e-05,"MorasDino,GronemeyerHinrich",['The nuclear receptor ligand-binding domain: structure and function'],1998.0
4.834619486881324e-05,"MovérareSofia,VenkenKatrien,ErikssonAnna-Lena,AnderssonNiklas,SkrticStanko,WergedalJon,MohanSubburaman,SalmonPhil,BouillonRoger,GustafssonJan-Åke,VanderschuerenDirk,OhlssonClaes",['Differential effects on bone of estrogen receptor α and androgen receptor activation in orchidectomized adult male mice'],2003.0
4.834619486881324e-05,"Movérare-SkrticSofia,BörjessonAnna E.,FarmanHelen H.,SjögrenKlara,WindahlSara H.,LagerquistMarie K.,AnderssonAnnica,StubeliusAlexandra,CarlstenHans,GustafssonJan-Åke,OhlssonClaes","['The estrogen receptor antagonist ICI 182,780 can act both as an agonist and an inverse agonist when estrogen receptor α AF-2 is modified']",2014.0
4.834619486881324e-05,"SalehpourShadab,AlipourParvin,Razzaghy-AzarMaryam,ArdeshirpourLaleh,ShamshiriAlireza,MonfaredMahtab Farahmand,GharibAtoosa","['A Double-Blind, Placebo-Controlled Comparison of Letrozole to Oxandrolone Effects upon Growth and Puberty of Children with Constitutional Delay of Puberty and Idiopathic Short Stature']",2010.0
4.834619486881324e-05,"SakaiDaisuke,KiiIsao,NakagawaKazuki,MatsumotoHiroko N.,TakahashiMasateru,YoshidaSuguru,HosoyaTakamitsu,TakakudaKazuo,KudoAkira",['Remodeling of Actin Cytoskeleton in Mouse Periosteal Cells under Mechanical Loading Induces Periosteal Cell Proliferation during Bone Formation'],2011.0
4.834619486881324e-05,"MohlerMichael L.,BohlCasey E.,JonesAmanda,CossChristopher C.,NarayananRamesh,HeYali,HwangDong Jin,DaltonJames T.,MillerDuane D.",['Nonsteroidal Selective Androgen Receptor Modulators (SARMs): Dissociating the Anabolic and Androgenic Activities of the Androgen Receptor for Therapeutic Benefit'],2009.0
4.837152968416059e-05,"RuizCristina,LammFelicia,HartP Suzanne",['Turner Syndrome and Multiple-Marker Screening'],1999.0
4.837152968416059e-05,"ViuffMette Hansen,StochholmKirstine,UldbjergNiels,NielsenBirgitte Bruun,GravholtClaus Højbjerg",['Only a minority of sex chromosome abnormalities are detected by a national prenatal screening program for Down syndrome'],2015.0
4.837152968416059e-05,"JiJianguang,ZöllerBengt,SundquistJan,SundquistKristina",['Risk of solid tumors and hematological malignancy in persons with Turner and Klinefelter syndromes: A national cohort study'],2016.0
4.837152968416059e-05,"SasTheo C.,Cromme-DijkhuisAdri H.,de Muinck Keizer-SchramaSabine M.,StijnenTheo,van TeunenbroekArne,DropStenvert L.",['The effects of long-term growth hormone treatment on cardiac left ventricular dimensions and blood pressure in girls with Turner’s syndrome'],1999.0
4.837152968416059e-05,"CleemannLine,MortensenKristian H.,HolmKirsten,SmedegaardHeidi,SkoubySven O.,WieslanderSteen B.,LeffersAnne-Mette,Leth-EspensenPer,PedersenErik Morre,GravholtClaus H.",['Aortic Dimensions in Girls and Young Women with Turner Syndrome: A Magnetic Resonance Imaging Study'],2010.0
4.837152968416059e-05,"LangrishJeremy P.,MillsNicholas L.,BathLouise E.,WarnerPamela,WebbDavid J.,KelnarChristopher J.,CritchleyHilary O.D.,NewbyDavid E.,WallaceW. Hamish B.",['Cardiovascular Effects of Physiological and Standard Sex Steroid Replacement Regimens in Premature Ovarian Failure'],2009.0
4.837152968416059e-05,"Højbjerg GravholtClaus,Christian KlausenIb,WeekeJørgen,Sandahl ChristiansenJens",['Lp(a) and lipids in adult Turner’s syndrome: impact of treatment with 17β-estradiol and norethisterone'],2000.0
4.837152968416059e-05,"RussellL.M.,StrikeP.,BrowneC.E.,JacobsP.A.",['X chromosome loss and ageing'],2007.0
4.837152968416059e-05,"TempleChristine M.,CarneyRebecca","[""Reading Skills in Children with Turner's Syndrome: An Analysis of Hyperlexia""]",1996.0
4.837152968416059e-05,"FreriksK.,VerhaakC.M.,SasT.C.J.,MenkeL.A.,WitJ.M.,OttenB.J.,de Muinck Keizer-SchramaS.M.P.F.,SmeetsD.F.C.M.,Netea-MaierR.T.,HermusA.R.M.M.,KesselsR.P.C.,TimmersH.J.L.M.","['Long-term effects of oxandrolone treatment in childhood on neurocognition, quality of life and social–emotional functioning in young adults with Turner syndrome']",2015.0
4.837152968416059e-05,"BakalovVladimir K.,ShawkerThomas,CenicerosIrene,BondyCarolyn A.",['Uterine Development in Turner Syndrome'],2007.0
4.837152968416059e-05,"HederstiernaChristina,HultcrantzMalou,RosenhallUlf",['Estrogen and hearing from a clinical point of view; characteristics of auditory function in women with Turner syndrome'],2009.0
4.837152968416059e-05,"MortensenKristian Havmand,GravholtClaus Højbjerg,HjerrildBritta Eilersen,StochholmKirstine,AndersenNiels Holmark",['Left Ventricular Hypertrophy in Turner Syndrome: A Prospective Echocardiographic Study'],2012.0
4.837152968416059e-05,"FudgeElizabeth B.,ConstantacosCathrine,FudgeJames C.,DavenportMarsha",['Improving Detection of Hypertension in Girls with Turner Syndrome Using Ambulatory Blood Pressure Monitoring'],2013.0
4.837152968416059e-05,"CleemannLine,HolmKirsten,KobbernagelHanne,KristensenBent,SkoubySven Oluf,JensenAndreas Kryger,GravholtClaus H","['Dosage of estradiol, bone and body composition in Turner syndrome: a 5-year randomized controlled clinical trial']",2017.0
4.837152968416059e-05,"MarinA.,Weir-McCallJ.R.,WebbD.J.,van BeekE.J.R.,MirsadraeeS.","[""Imaging of cardiovascular risk in patients with Turner's syndrome""]",2015.0
4.837152968416059e-05,"MeyeHeinz Ch&aacute;vez,RankeMichael B.",['Left Middle Finger Metacarpophalangeal Growth in Turner Syndrome'],1991.0
4.837152968416059e-05,"GiordanoRoberta,FornoDaniela,LanfrancoFabio,ManieriChiara,GhizzoniLucia,GhigoEzio","[""Metabolic and cardiovascular outcomes in a group of adult patients with Turner's syndrome under hormonal replacement therapy""]",2011.0
4.837152968416059e-05,"MortensenKristian H,ErlandsenMogens,AndersenNiels H,GravholtClaus H",['Prediction of aortic dilation in Turner syndrome - enhancing the use of serial cardiovascular magnetic resonance'],2013.0
4.837152968416059e-05,"RuysTitia P.E.,MaggioniAldo,JohnsonMark R.,SliwaKaren,TavazziLuigi,SchwerzmannMarkus,NihoyannopoulosPetros,KozeljMirta,MarelliAriane,ElkayamUri,HallRoger,Roos-HesselinkJolien W.","['Cardiac medication during pregnancy, data from the ROPAC']",2014.0
4.837152968416059e-05,"StuenkelCynthia A.,DavisSusan R.,GompelAnne,LumsdenMary Ann,MuradM. Hassan,PinkertonJoAnn V.,SantenRichard J.",['Treatment of Symptoms of the Menopause: An Endocrine Society Clinical Practice Guideline'],2015.0
4.837152968416059e-05,"MorottiRaffaella,KillackeyMary,ShneiderBenjamin,RepucciAnthony,EmreSukru,ThungSwan",['Hepatocellular Carcinoma and Congenital Absence of the Portal Vein in a Child Receiving Growth Hormone Therapy for Turner Syndrome'],2007.0
4.837152968416059e-05,"SandbergDavid E.,ColsmanMelissa",['Growth Hormone Treatment of Short Stature: Status of the Quality of Life Rationale'],2005.0
4.837152968416059e-05,"RossJudith L.,KushnerHarvey,RoeltgenDavid P.",['Developmental changes in motor function in girls with Turner syndrome'],1996.0
4.837152968416059e-05,"TonioloDaniela,RizzolioFlavio",['X Chromosome and Ovarian Failure'],2007.0
4.837152968416059e-05,"MohammedKhaled,Abu DabrhAbd Moain,BenkhadraKhalid,Al NofalAlaa,Carranza LeonBarbara G.,ProkopLarry J.,MontoriVictor M.,FaubionStephanie S.,MuradMohammad Hassan",['Oral vs Transdermal Estrogen Therapy and Vascular Events: A Systematic Review and Meta-Analysis'],2015.0
4.837152968416059e-05,"CollaerMarcia L.,GeffnerMitchell E.,KaufmanFrancine R.,BuckinghamBruce,HinesMelissa",['Cognitive and Behavioral Characteristics of Turner Syndrome: Exploring a Role for Ovarian Hormones in Female Sexual Differentiation'],2002.0
4.837152968416059e-05,"VerverEva J. J.,FreriksKim,SasTheo C. J.,HuygenPatrick L. M.,PenningsRonald J. E.,SmeetsDominique F. C. M.,HermusAd R. M. M.,MenkeLeonie A.,WitJan M.,OttenBarto J.,van Alfen–van der VeldenJaniëlle A. E. M.,de Muinck Keizer–SchramaSabine M. P. F.,TopsakalVedat,AdmiraalRonald J. C.,TimmersHenri J. L. M.,KunstHenricus P. M.",['Karyotype-Specific Ear and Hearing Problems in Young Adults With Turner Syndrome and the Effect of Oxandrolone Treatment'],2014.0
4.837152968416059e-05,"PenningtonBruce F.,BenderBruce,PuckMary,SalbenblattJames,RobinsonArthur",['Learning Disabilities in Children with Sex Chromosome Anomalies'],1982.0
4.837152968416059e-05,"JørgensenKristian T.,RostgaardKlaus,BacheIben,BiggarRobert J.,NielsenNete M.,TommerupNiels,FrischMorten","[""Autoimmune diseases in women with Turner's Syndrome""]",2010.0
4.837152968416059e-05,"RossJudith L.,ScottCharles,MarttilaPia,KowalKaren,NassAndrea,PapenhausenPeter,AbboudiJack,OstermanLee,KushnerHarvey,CarterPeter,EzakiMarybeth,ElderFrederick,WeiFanglin,ChenHuaqun,ZinnAndrew R.",['Phenotypes Associated with SHOX Deficiency'],2001.0
4.837152968416059e-05,"FindlayChristine A.,DonaldsonMalcolm D.C.,WattGordon",['Foot problems in Turner’s syndrome'],2001.0
4.837152968416059e-05,"BurnettAlice C.,ReutensDavid C.,WoodAmanda G.",['Social cognition in Turner’s Syndrome'],2010.0
4.837152968416059e-05,"MastenbroekS.,TwiskM.,van der VeenF.,ReppingS.",['Preimplantation genetic screening: a systematic review and meta-analysis of RCTs'],2011.0
4.837152968416059e-05,RoulotDominique,['Liver involvement in Turner syndrome'],2012.0
4.837152968416059e-05,"PolatajkoHelene J.,CantinNoemi","['Exploring the Effectiveness of Occupational Therapy Interventions, Other Than the Sensory Integration Approach, With Children and Adolescents Experiencing Difficulty Processing and Integrating Sensory Information']",2010.0
4.837152968416059e-05,"KláskováE.,TüdösZ.,SobekA.,ZapletalováJ.,DostálJ.,ZbořilováB.,SobekA.,AdamováK.,LattováV.,DostálováZ.,ProcházkaM.","['Low-level 45,X/46,XX mosaicism is not associated with congenital heart disease and thoracic aorta dilatation:prospective magnetic resonance imaging and ultrasound study']",2015.0
4.837152968416059e-05,"MastropieriMargo A.,ScruggsThomas E.",['Constructing more meaningful relationships: Mnemonic instruction for special populations'],1989.0
4.837152968416059e-05,"NakamuraTomomi,TsuburaiTaku,TokinagaAya,NakajimaIzumi,KitayamaReiko,ImaiYuichi,NagataTomoko,YoshidaHiroshi,HiraharaFumiki,SakakibaraHideya",['Efficacy of estrogen replacement therapy (ERT) on uterine growth and acquisition of bone mass in patients with Turner syndrome'],2015.0
4.837152968416059e-05,"WarrenSteven F.,FeyMarc E.,YoderPaul J.",['Differential treatment intensity research: A missing link to creating optimally effective communication interventions'],2007.0
4.837152968416059e-05,"RenouxC.,Dell'AnielloS.,GarbeE.,SuissaS.",['Transdermal and oral hormone replacement therapy and the risk of stroke: a nested case-control study'],2010.0
4.837152968416059e-05,"NaeraaRW,GravholtCH,KastrupKW,SvenstrupB,ChristiansenJS",['Morning versus evening administration of estradiol to girls with Turner syndrome receiving growth hormone: impact on growth hormone and metabolism. A randomized placebo-controlled crossover study'],2007.0
4.837152968416059e-05,"HansenStinus,BrixenKim,GravholtClaus H",['Compromised trabecular microarchitecture and lower finite element estimates of radius and tibia bone strength in adults with turner syndrome: A cross-sectional study using high-resolution-pQCT'],2012.0
4.837152968416059e-05,"SozenAhmet Bilge,CefleKıvanc,KudatHasan,OzturkSukru,OflazHuseyin,AkkayaVakur,PalanduzSukru,DemirelSeref,OzcanMustafa,GorenTaner,GuvenOzen","[""Left Ventricular Thickness Is Increased in Nonhypertensive Turner's Syndrome""]",2009.0
4.837152968416059e-05,"GravholtClaus H.,MortensenKristian H.,AndersenNiels H.,IbsenLiselotte,IngerslevJørgen,HjerrildBritta E.",['Coagulation and fibrinolytic disturbances are related to carotid intima thickness and arterial blood pressure in Turner syndrome'],2012.0
4.837152968416059e-05,"CorriganEmily C.,NelsonLawrence M.,BakalovVladimir K.,YanovskiJack A.,VanderhoofVien H.,YanoffLisa B.,BondyCarolyn A.",['Effects of ovarian failure and X-chromosome deletion on body composition and insulin sensitivity in young women'],2006.0
4.837152968416059e-05,"SimonT.J.,TakaraeY.,DeBoerT.,McDonald-McGinnD.M.,ZackaiE.H.,RossJ.L.",['Overlapping numerical cognition impairments in children with chromosome 22q11.2 deletion or Turner syndromes'],2008.0
4.837152968416059e-05,"DumancicJ.,KaicZ.,VargaM. Lapter,LaucT.,DumicM.,MilosevicS. Anic,BrkicH.",['Characteristics of the craniofacial complex in Turner syndrome'],2010.0
4.837152968416059e-05,MazzoccoMichèle M.M.,['The cognitive phenotype of Turner syndrome: Specific learning disabilities'],2006.0
4.837152968416059e-05,"SalernoM.,Di MaioS.,GaspariniN.,RizzoM.,FerriP.,VajroP.",['Liver abnormalities in Turner syndrome'],1999.0
4.837152968416059e-05,"SawyerSusan M,AfifiRima A,BearingerLinda H,BlakemoreSarah-Jayne,DickBruce,EzehAlex C,PattonGeorge C",['Adolescence: a foundation for future health'],2012.0
